2000,Zachariah,1880,M,5
2001,Mary,1881,F,6919
2002,Anna,1881,F,2698
2003,Emma,1881,F,2034
2004,Elizabeth,1881,F,1852
2005,Margaret,1881,F,1658
2006,Minnie,1881,F,1653
2007,Ida,1881,F,1439
2008,Annie,1881,F,1326
2009,Bertha,1881,F,1324
2010,Alice,1881,F,1308
2011,Clara,1881,F,1242
2012,Sarah,1881,F,1226
2013,Ella,1881,F,1148
2014,Nellie,1881,F,1096
2015,Grace,1881,F,1089
2016,Florence,1881,F,1046
2017,Martha,1881,F,1044
2018,Cora,1881,F,969
2019,Laura,1881,F,962
2020,Carrie,1881,F,958
2021,Maude,1881,F,923
2022,Bessie,1881,F,903
2023,Mabel,1881,F,893
2024,Gertrude,1881,F,791
2025,Ethel,1881,F,788
2026,Jennie,1881,F,784
2027,Edith,1881,F,778
2028,Hattie,1881,F,775
2029,Mattie,1881,F,754
2030,Julia,1881,F,737
2031,Rose,1881,F,734
2032,Lillian,1881,F,723
2033,Lillie,1881,F,678
2034,Eva,1881,F,661
2035,Jessie,1881,F,661
2036,Lula,1881,F,655
2037,Myrtle,1881,F,643
2038,Pearl,1881,F,641
2039,Edna,1881,F,637
2040,Catherine,1881,F,635
2041,Ada,1881,F,628
2042,Louise,1881,F,617
2043,Helen,1881,F,612
2044,Lucy,1881,F,611
2045,Frances,1881,F,586
2046,Dora,1881,F,585
2047,Fannie,1881,F,565
2048,Josephine,1881,F,563
2049,Daisy,1881,F,562
2050,Lena,1881,F,555
2051,Maggie,1881,F,532
2052,Katherine,1881,F,504
2053,Rosa,1881,F,500
2054,Marie,1881,F,499
2055,Nora,1881,F,498
2056,Effie,1881,F,463
2057,Blanche,1881,F,456
2058,May,1881,F,451
2059,Nancy,1881,F,429
2060,Della,1881,F,428
2061,Agnes,1881,F,424
2062,Nettie,1881,F,419
2063,Sallie,1881,F,416
2064,Stella,1881,F,416
2065,Ellen,1881,F,413
2066,Mamie,1881,F,412
2067,Lizzie,1881,F,396
2068,Susie,1881,F,367
2069,Sadie,1881,F,366
2070,Elsie,1881,F,344
2071,Maud,1881,F,328
2072,Flora,1881,F,317
2073,Caroline,1881,F,316
2074,Etta,1881,F,316
2075,Mae,1881,F,314
2076,Lulu,1881,F,313
2077,Lydia,1881,F,299
2078,Alma,1881,F,293
2079,Susan,1881,F,292
2080,Lottie,1881,F,289
2081,Addie,1881,F,287
2082,Mollie,1881,F,281
2083,Katie,1881,F,279
2084,Ruth,1881,F,275
2085,Harriet,1881,F,270
2086,Kate,1881,F,267
2087,Amanda,1881,F,263
2088,Nannie,1881,F,258
2089,Georgia,1881,F,256
2090,Emily,1881,F,244
